urn,dhlabid,title,authors,oaiid,sesamid,isbn10,city,timestamp,year,publisher,langs,subjects,ddc,genres,literaryform,doctype,ocr_creator,ocr_timestamp
URN:NBN:no-nb_digibok_2008040700074,100480401.0,Samlede fortællinger . 2 : Mot kvæld,"Andersen , Tryggve",oai:nb.bibsys.no:997521175994702202,563ebcb79c69847cbbc08625e32dea41,,Kristiania,19160101.0,1916.0,Aschehoug,nob,,,,Uklassifisert,digibok,nb,20060101
URN:NBN:no-nb_digibok_2008040700094,100480410.0,Fyrabendsarbeide,"Aanrud , Hans",oai:nb.bibsys.no:999420686454702202,56e1ed427ab3ee00552853a47e99ffb5,,Kristiania,19210101.0,1921.0,Gyldendal,nob,,,,Uklassifisert,digibok,nb,20060101
URN:NBN:no-nb_digibok_2008040700095,100480411.0,Raudalsdansen : to fortellinger fra Valdres,"Fønhus , Mikkjel",oai:nb.bibsys.no:999611549504702202,d8f3d8dcdfffcde7ec71b03c5c6a594e,,Kristiania,19240101.0,1924.0,Aschehoug,nob,,,,Uklassifisert,digibok,nb,20060101
URN:NBN:no-nb_digibok_2008040700100,100480416.0,Sydlandske nætter,"Hjorth-Johansen , Trygve",oai:nb.bibsys.no:998420617204702202,140ed87edf7c631b0c2e585a30e96478,,Kristiania,19230101.0,1923.0,Some & Co.,nob,,,,Uklassifisert,digibok,nb,20060101
URN:NBN:no-nb_digibok_2008040700107,100480420.0,En billedhuggers liv,"Sinding , Stephan",oai:nb.bibsys.no:999101030624702202,bb2a6eb96dc856140f571df0a7a911d4,,Kristiania,19210101.0,1921.0,Gyldendal,nob,norske / skulptører / 1800-tallet / 1900-tallet / memoarer / billedhuggere / norge / billedhoggere / biografier / billedkunst / norsk / kunst,730.92,,Uklassifisert,digibok,nb,20060101
URN:NBN:no-nb_digibok_2008040704002,100480423.0,Stængt,"Normann , Regine",oai:nb.bibsys.no:999505358264702202,7a321fc3fb4baa050deea0798e764578,,Kristiania,19080101.0,1908.0,Aschehoug,nob,,,,Uklassifisert,digibok,nb,20060101
URN:NBN:no-nb_digibok_2008040704040,100480448.0,Ungt folk : bygderoman fra 80-aarene,"Kinck , Hans E.",oai:nb.bibsys.no:999407168604702202,24dba5fef54d0046bd15d9eaa4ab3a2f,,Kristiania,19240101.0,1924.0,Aschehoug,nob,,,,Uklassifisert,digibok,nb,20060101
URN:NBN:no-nb_digibok_2008040704055,100480460.0,Riket grundlægges,"Rølvaag , O. E.",oai:nb.bibsys.no:999324419634702202,f8f240b3d016fc8eb6b4f2fbf18ea6a5,,Oslo,19250101.0,1925.0,Aschehoug,nob,Emigranthistorie / Emigrantlitteratur / Innvandring / Norsk-amerikanere / Pionerliv / usa / norsk-amerikanere / innvandring / immigrasjon / emigranthistorie / emigrantlitteratur / litteratur / pionerliv,,,Uklassifisert,digibok,nb,20060101
URN:NBN:no-nb_digibok_2008040704064,100480468.0,Rygnestadgutten : roman,"Benneche , Olaf",oai:nb.bibsys.no:999507555084702202,e84fa5f8f60764167bb50a9111101842,,Kristiania,19110101.0,1911.0,Aschehoug,nob,,,,Uklassifisert,digibok,nb,20060101
URN:NBN:no-nb_digibok_2008040800002,100480509.0,Blaa hjul og andre ting,"Folkestad , Bernhard",oai:nb.bibsys.no:999412508064702202,b0c213c74a4216a3107c9dc8ae8140a6,,Kristiania,19230101.0,1923.0,Gyldendalske,nob,,,,Uklassifisert,digibok,nb,20060101
URN:NBN:no-nb_digibok_2008040800004,100480511.0,Berit Ursin,"Normann , Regine",oai:nb.bibsys.no:999000252124702202,cda32e2b6e861fc3dd596e3e38f66882,,Kristiania,19170101.0,1917.0,Aschehoug,nob,,,,Uklassifisert,digibok,nb,20060101
URN:NBN:no-nb_digibok_2008040800025,100480525.0,Sneskavlen brast : bygderoman fra slutten av 70-aarene . 2 : Unge fru Sofie,"Kinck , Hans E.",oai:nb.bibsys.no:999114448744702202,5d6cd317648f31b13ecdcf3d9cdd7c43,,Kristiania,19190101.0,1919.0,Aschehoug,nob,,,,Uklassifisert,digibok,nb,20060101
URN:NBN:no-nb_digibok_2008040800027,100480527.0,Narren,"Egge , Peter",oai:nb.bibsys.no:998640091864702202,9ff47f275a60493f471051296b7dc707,,Kristiania,19170101.0,1917.0,Gyldendal,nob,,,,Uklassifisert,digibok,nb,20060101
URN:NBN:no-nb_digibok_2008040800063,100480544.0,Jean Jacques Rousseau . 2 : Gjennembrud og kampe,"Gran , Gerhard",oai:nb.bibsys.no:999422809114702202,d20133e188d405995e5d80ae6b959cbb,,Kristiania,19110101.0,1911.0,Aschehoug,nob,biografier / samfunnskritikk / opplysningstiden / frankrike / filosofer,,,Uklassifisert,digibok,nb,20060101
URN:NBN:no-nb_digibok_2008040800086,100480557.0,Dengang-,"Normann , Regine",oai:nb.bibsys.no:999012749334702202,fe455f603a3e318a455e08851fed5403,,Kristiania,19120101.0,1912.0,Aschehoug,nob,,,,Uklassifisert,digibok,nb,20060101
URN:NBN:no-nb_digibok_2008040800098,100480565.0,Hr. Samuels Rige : Roman,"Bull , Jacob B.",oai:nb.bibsys.no:999506653634702202,f1c5c61267cd6fcbc4b32f2d16657644,,Kristiania,19220101.0,1922.0,Gyldendal,nob,,,,Uklassifisert,digibok,nb,20060101
URN:NBN:no-nb_digibok_2008040800110,100480571.0,Fogedgaarden : af en bygds historie,"Christensen , Hjalmar",oai:nb.bibsys.no:999507200204702202,5cff85b21e4fff870be5112d5fea884b,,Kristiania,19110101.0,1911.0,Aschehoug,nob,,,,Uklassifisert,digibok,nb,20060101
URN:NBN:no-nb_digibok_2008040800111,100480572.0,I amtmandsgaarden,"Anker , Nini Roll",oai:nb.bibsys.no:999314251824702202,46bae1b30d0146cecb4cb89a80a86d5a,,Oslo,19250101.0,1925.0,Aschehoug,nob,,,,Uklassifisert,digibok,nb,20060101
URN:NBN:no-nb_digibok_2008040801007,100480579.0,Barnets tjenere,"Normann , Regine",oai:nb.bibsys.no:999101824184702202,b201a3835af4e28cccf465341e2fb31c,,Kristiania,19100101.0,1910.0,Aschehoug,nob,,,novel,Skjønnlitteratur,digibok,nb,20060101
URN:NBN:no-nb_digibok_2008040801012,100480582.0,Fra Fonneland til Svabergssveen : noveller og humoresker,"Kinck , Hans E.",oai:nb.bibsys.no:999104540434702202,21effcfb42caa6aa083c789a3556d2a7,,Kristiania,19220101.0,1922.0,Aschehoug,nob,,,,Uklassifisert,digibok,nb,20060101
URN:NBN:no-nb_digibok_2008040801014,100480583.0,Tiden i den norske Folketro,"Storaker , Joh . Th . / Lid , Nils",oai:nb.bibsys.no:998122060294702202,db09d33d9ed0a886aa842b6083543c89,,Kristiania,19210101.0,1921.0,,nob,høytider / folkeminne / merkedager / årstider / tradisjoner / folketro,,,Uklassifisert,digibok,nb,20060101
URN:NBN:no-nb_digibok_2008040804039,100480630.0,Dryden og hans tid,"Jæger , Herman",oai:nb.bibsys.no:999325311214702202,f27affe9a0e807d2edc04adb23fad7c4,,Oslo,19250101.0,1925.0,Cappelen,nob,,,,Uklassifisert,digibok,nb,20060101
URN:NBN:no-nb_digibok_2008040804047,100480636.0,Demon,"Bjerke , Ejlert",oai:nb.bibsys.no:999213820304702202,90f083973f09438ec31e366ff6b9a7ac,,Kristiania,19210101.0,1921.0,Aschehoug,nob,,,,Uklassifisert,digibok,nb,20060101
URN:NBN:no-nb_digibok_2008040804069,100480652.0,Franske visitter,"Heiberg , Gunnar",oai:nb.bibsys.no:999408481204702202,3796183c959e9c386560d052e6310745,,Kristiania,19190101.0,1919.0,Aschehoug,nob,,,,Uklassifisert,digibok,nb,20060101
URN:NBN:no-nb_digibok_2008040804078,100480656.0,Min hvite gut og andre fortællinger,"Normann , Regine",oai:nb.bibsys.no:998541627204702202,030b73f40932fdf49b14d9de97d614be,,Kristiania,19220101.0,1922.0,Aschehoug,nob,,,,Uklassifisert,digibok,nb,20060101
URN:NBN:no-nb_digibok_2008040804089,100480659.0,Herman Ek,"Kinck , Hans E.",oai:nb.bibsys.no:999407165424702202,1d1066b5b304142b3c01d176cc1028f4,,Kristiania,19230101.0,1923.0,Aschehoug,nob,,,,Uklassifisert,digibok,nb,20060101
URN:NBN:no-nb_digibok_2008040804090,100480660.0,Faafængt,"Normann , Regine",oai:nb.bibsys.no:999101824694702202,98a95e8589605cf3104b51fdfb4b2586,,Kristiania,19110101.0,1911.0,Aschehoug,nob,,,,Uklassifisert,digibok,nb,20060101
URN:NBN:no-nb_digibok_2008040804144,100480683.0,Sverres saga,"Storm , Gustav / Munthe , Gerhard",oai:nb.bibsys.no:999005662804702202,938413cee99c1c7d74a0dd3480cbb74c,,,19140101.0,1914.0,Stenersens forlag,nob,Norrøn litteratur / Sagaer / Tegning / Norge / Bokillustrasjoner / norrøn / litteratur / sagaer,741.64,,Uklassifisert,digibok,nb,20060101
URN:NBN:no-nb_digibok_2008040804152,100480689.0,Mit livs historier : fra barndommens dage,"Bjørnson , Bjørn",oai:nb.bibsys.no:999322275204702202,c8da624a62ba94d46e600ee2b6b8b90e,,Kristiania,19220101.0,1922.0,Aschehoug,nob,Erindringer / biografier / biografiar / teater / bjørnson / norsk / litteratur,,biography,Uklassifisert,digibok,nb,20060101
URN:NBN:no-nb_digibok_2008040804167,100480699.0,Billeder fra Bergen : barndoms- og ungdomsminder,"Paulsen , John",oai:nb.bibsys.no:999423758664702202,3038d6491b4454f9f794239c881417de,,,19110101.0,1911.0,Gyldendalske Boghandel/Nordisk Forlag,nob,,,,Uklassifisert,digibok,nb,20060101
URN:NBN:no-nb_digibok_2008040804172,100480702.0,Bismarck : statsmanden,"Koht , Halvdan",oai:nb.bibsys.no:999223336374702202,ec3e63f0a161cf9772f6c8326880250c,,Kristiania,19110101.0,1911.0,Aschehoug,nob,biografier,920,,Uklassifisert,digibok,nb,20060101
URN:NBN:no-nb_digibok_2008040904005,100480707.0,Tidsrummet 1588-1660,"Nielsen , Yngvar",oai:nb.bibsys.no:997521665814702202,d6dc476939304c6256d80adde570cb14,,Kristiania,19110101.0,1911.0,Aschehoug,nob,,948.1,,Uklassifisert,digibok,nb,20060101
URN:NBN:no-nb_digibok_2008040904033,100480712.0,Fjeldeventyret : syngespil i to akter,"Bjerregaard , Henrik Anker / Thrane , W. .",oai:nb.bibsys.no:999223141874702202,1732e52835692edc10107fd313e80b79,,Oslo,19250101.0,1925.0,Damm,nob,,,,Uklassifisert,digibok,nb,20060101
URN:NBN:no-nb_digibok_2008040904049,100480726.0,Fiken av tistler : digte,"Wildenvey , Herman",oai:nb.bibsys.no:999412578004702202,e39d662581bc80c83271daaa2ab47365,,Oslo,19250101.0,1925.0,Gyldendal,nob,,,,Uklassifisert,digibok,nb,20060101
URN:NBN:no-nb_digibok_2008040904056,100480730.0,Svartsnær,"Hagen , Ingeborg Refling",oai:nb.bibsys.no:999404833274702202,5504eead5b37806480c39c111cd2185b,,Kristiania,19210101.0,1921.0,Steenske forl.,nob,,,fiction,Skjønnlitteratur,digibok,nb,20060101
URN:NBN:no-nb_digibok_2008041001009,100480735.0,Mennesker underveis,"Waage , Hjalmar",oai:nb.bibsys.no:998121235304702202,e629bd98ca1c8bde9eaf24f3d475e060,,Oslo,19310101.0,1931.0,Nasjonalforlaget,nob,,,,Uklassifisert,digibok,nb,20060101
URN:NBN:no-nb_digibok_2008041001019,100480740.0,Olav Audunssøn og hans børn . 1,"Undset , Sigrid",oai:nb.bibsys.no:999515207254702202,40f411c038b0e75b422cde8c7090a473,,Oslo,19270101.0,1927.0,Aschehoug,nob,norske / romaner / 1920-tallet,,,Uklassifisert,digibok,nb,20060101
URN:NBN:no-nb_digibok_2007101703002,100480829.0,Samlede skrifter . 2 : Fernanda Mona ; Holases krønike,"Jølsen , Ragnhild",oai:nb.bibsys.no:997521602064702202,f9d00736f9400fb84c012fd3033e7094,,Kristiania,19230101.0,1923.0,Aschehoug,nob,,,,Uklassifisert,digibok,nb,20060101
URN:NBN:no-nb_digibok_2008020403002,100480838.0,Kunsten og den gode form : artikler og avhandlinger 1902-1926,"Schnitler , Carl W. / Fischer , Dorothea P. / Grevenor , Henrik",oai:nb.bibsys.no:999210610484702202,d5a0d87ef7f50966216517ab53b0f0a1,,,19270101.0,1927.0,Gyldendal,nob,Bibliografi / kunsthistorie / Kunst / Malerkunst / Kunst / 1900-1930 / Norge / kunst / norge / kunsthistorie / oversiktsverker / kunstformidlingkunstforståelse / kunstteori,,,Uklassifisert,digibok,nb,20060101
URN:NBN:no-nb_digibok_2008040204086,100480900.0,Agilulf den Vise : dramatisk Digt,"Kinck , Hans E.",oai:nb.bibsys.no:999501480084702202,64230dcf7d8e6481578f2456a934270f,,Kristiania,19060101.0,1906.0,Aschehoug,nob,,,,Uklassifisert,digibok,nb,20060101
URN:NBN:no-nb_digibok_2008040300028,100480904.0,Gammel jord,"Kinck , Hans E.",oai:nb.bibsys.no:999409139414702202,0f960842f038460a600a0631ef32a8c7,,Kristiania,19070101.0,1907.0,Aschehoug,nob,,,,Uklassifisert,digibok,nb,20060101
URN:NBN:no-nb_digibok_2008040304010,100480922.0,Den store revolution : la terreur : historiske skildringer fra rædselstiden,"Raabe , Jens",oai:nb.bibsys.no:999413238034702202,cbe15cb8d6e09af0eadda9c6ab576cd1,,,19070101.0,1907.0,Cammermeyer,nob,frankrike / historie / franske / revolusjonen / redselstiden / 1700-tallet,,,Uklassifisert,digibok,nb,20060101
URN:NBN:no-nb_digibok_2008040404004,100480932.0,Primitive tider i Norge : en oversigt over stenalderen,"Shetelig , Haakon",oai:nb.bibsys.no:999422292824702202,bc83b4e7d827f76086c840e8fa35cc1a,,,19220101.0,1922.0,Grieg,nob,Arkeologi / Yngre steinalder / historie / norge / steinalderen / forhistorie / -800 / noreg,936.81014 / 936.81013,,Uklassifisert,digibok,nb,20060101
URN:NBN:no-nb_digibok_2008040404023,100480938.0,Da Kristendommen blev skapt : Sider av Urkristendommen i Lys fra Religionshistorien,"Schencke , Wilhelm",oai:nb.bibsys.no:999305565854702202,fd2f652c6acc76b6cab1090b5a96c0b9,,Kristiania,19140101.0,1914.0,Gyldendal,nob,Urkristendommen / Religionsvitenskap,,,Uklassifisert,digibok,nb,20060101
URN:NBN:no-nb_digibok_2008040700021,100480948.0,Ilden,"Elster , Kristian",oai:nb.bibsys.no:999412506954702202,c6b60a0d638b76f12892b9d7869c15de,,Kristiania,19150101.0,1915.0,Aschehoug,nob,,,,Uklassifisert,digibok,nb,20060101
URN:NBN:no-nb_digibok_2008040700038,100480952.0,Norsk bonderet . 1 : Av kreaturbrukets rets- og sedvaneregler,"Østberg , Kristian",oai:nb.bibsys.no:999200465504702202,a6cb4c9ef9598cf7ab8440ec2393b546,,Oslo,19140101.0,1914.0,Grøndahl : Cappelen,nob,forvaltningsrett / landbruk / fangst / juridiske / doktoravhandlinger,,,Uklassifisert,digibok,nb,20060101
URN:NBN:no-nb_digibok_2008040700080,100480962.0,Naar elv skifter leie,"Hagen , Ingeborg Refling",oai:nb.bibsys.no:999404832204702202,8f48a09fb9195766ea77bd7c409fbb9f,,Kristiania,19200101.0,1920.0,Steenske forlag,nob,,,,Uklassifisert,digibok,nb,20060101
URN:NBN:no-nb_digibok_2008040704084,100480991.0,Camilla Collett,"Heber , Lilly",oai:nb.bibsys.no:999314305184702202,2a90a0114e30472afe08049d9f088be7,,Kristiania,19130101.0,1913.0,Gyldendal,nob,Feminisme / Forfatterskap / Kjærlighet / norsk / litteratur / biografiar,,biography,Uklassifisert,digibok,nb,20060101
URN:NBN:no-nb_digibok_2008040704096,100480996.0,De kloge jomfruer,"Undset , Sigrid",oai:nb.bibsys.no:998121233954702202,c7701ecceab5e1f2ee1703b0abcf916d,,Kristiania,19180101.0,1918.0,Aschehoug,nob,,,,Uklassifisert,digibok,nb,20060101
URN:NBN:no-nb_digibok_2008040800073,100481032.0,Ildorkestret : nye digte,"Wildenvey , Herman",oai:nb.bibsys.no:998221350004702202,0b38066f37cf098c7379e70073d6984c,,Kristiania,19230101.0,1923.0,Gyldendalske boghandel,nob,dikt,,,Uklassifisert,digibok,nb,20060101
URN:NBN:no-nb_digibok_2008040800091,100481038.0,Masker og mennesker,"Kinck , Hans E.",oai:nb.bibsys.no:999005360044702202,ab752aa28a2995ff1d380eea05d3f396,,Kristiania,19090101.0,1909.0,Aschehoug,nob,,,,Uklassifisert,digibok,nb,20060101
URN:NBN:no-nb_digibok_2008040801009,100481047.0,Klosteret i Petschenga : skildringer fra russisk Lapland,"Friis , J. A. ( Jens Andreas )",oai:nb.bibsys.no:998620600874702202,bf1b8ca97f7a3ba861cf30efdf7eccbe,,,19100101.0,1910.0,Gyldendalske boghandel,nob,klostre / russland / Petschenga / Samer / Historie / Kvener / russland / petsjenga / kola,914.713,,Uklassifisert,digibok,nb,20060101
URN:NBN:no-nb_digibok_2008040801018,100481050.0,"Hofliv i det attende og nittende aarhundrede : det intime liv i bourbonernes , napoleonidernes , habsburgernes , hohenzollernes og wittelsbachernes slegter . 5","Tschudi , Clara",oai:nb.bibsys.no:999506611394702202,7cd082a358bcc23b7b34be022d59cab4,,Kristiania ; København,19170101.0,1917.0,Gyldendal,nob,historie / kulturhistorie / europa / 1700-tallet / 1800-tallet / hoffliv,,,Uklassifisert,digibok,nb,20060101
URN:NBN:no-nb_digibok_2008040801022,100481051.0,Sneskavlen brast : bygderoman fra slutten av 70-aarene . 1 : Storfolk og bonde,"Kinck , Hans E.",oai:nb.bibsys.no:999114448404702202,fec7d79ae3ab22cb1ab493581b8bd095,,Kristiania,19180101.0,1918.0,Aschehoug,nob,,,,Uklassifisert,digibok,nb,20060101
URN:NBN:no-nb_digibok_2008040804023,100481060.0,Nord i dalen : Hallingdalsfortællinger,"Singdahlsen , O. Lie",oai:nb.bibsys.no:998121230854702202,6567f13ad2195520d78f5acb61d34072,,Kristiania,19160101.0,1916.0,Norli,nob,,,fiction,Skjønnlitteratur,digibok,nb,20060101
URN:NBN:no-nb_digibok_2008040804080,100481078.0,Bjørnstjerne Bjørnson : høvdingen : 8. december 1910 in memoriam,"Gran , Gerhard",oai:nb.bibsys.no:999412614924702202,d97f54fbaea784ff72497d7ee163456d,,Kristiania,19100101.0,1910.0,Aschehoug,nob,norsk / litteratur / enkelte / forfattere / bjørnson / bjørnstjerne,,,Uklassifisert,digibok,nb,20060101
URN:NBN:no-nb_digibok_2008040804101,100481086.0,"Napoleons søn : kongen af Rom , fangen i Wien","Tschudi , Clara",oai:nb.bibsys.no:999718112614702202,9e709e910da437b0d1fa3e5f05ef44fc,,Kristiania,19160101.0,1916.0,Gyldendal,dan,,,,Uklassifisert,digibok,nb,20060101
URN:NBN:no-nb_digibok_2008040804107,100481089.0,Renæssansemennesker : historien om Niccolo Machiavelli,"Kinck , Hans E.",oai:nb.bibsys.no:999001257134702202,41a3a5c1df7a4c6d2c22cbe1deaa7e9c,,Kristiania,19160101.0,1916.0,Aschehoug,nob,,,,Uklassifisert,digibok,nb,20060101
URN:NBN:no-nb_digibok_2008040804112,100481093.0,Samlede fortællinger . 3 : Fortællinger,"Andersen , Tryggve",oai:nb.bibsys.no:997521211544702202,a0d92eae3664447b4a049b85f74a879f,,Kristiania,19160101.0,1916.0,Aschehoug,nob,,,,Uklassifisert,digibok,nb,20060101
URN:NBN:no-nb_digibok_2008040804115,100481094.0,Valgaar : novelle,"Ramm , Minda",oai:nb.bibsys.no:999517114404702202,271dee10c8ebd7dd09350180ca22f040,,Kristiania,19090101.0,1909.0,Aschehoug,nob,,,,Uklassifisert,digibok,nb,20060101
URN:NBN:no-nb_digibok_2008040804118,100481096.0,Breve til hans Datter,"Kielland , Alexander L.",oai:nb.bibsys.no:999501466174702202,1cd7f5169518f8d344e0c98eee7394d9,,Kristiania,19090101.0,1909.0,Aschehoug,nob,norsk / litteratur / brev,839.82,biography,Uklassifisert,digibok,nb,20060101
URN:NBN:no-nb_digibok_2008040804132,100481102.0,Norske folke-eventyr,"Asbjørnsen , P. Chr . ( Peter Christen ) / Moe , Moltke / Krogvig , Anders / Moe , Jørgen",oai:nb.bibsys.no:999223391984702202,f8427cdbcef97d2b9a1c9f7ed425a547,,Kristiania,19140101.0,1914.0,Gyldendal,nob,"Eventyr, Norske",,fiction,Skjønnlitteratur,digibok,nb,20060101
URN:NBN:no-nb_digibok_2008040804140,100481107.0,Jean Jacques Rousseau . 1,"Gran , Gerhard",oai:nb.bibsys.no:999422808144702202,269d072e50b061aee578772c7eea904f,,Kristiania,19100101.0,1910.0,Aschehoug,nob,biografier / frankrike / filosofer / ungdom / opplysningstiden / sveits,,,Uklassifisert,digibok,nb,20060101
URN:NBN:no-nb_digibok_2008040804163,100481114.0,Gunnars Lykke : Fortælling,"Haukland , Andreas",oai:nb.bibsys.no:999802474544702202,f5c8c06baebaaad255827e01485fd57c,,Kristiania,19100101.0,1910.0,Gyldendal,nob,,,,Uklassifisert,digibok,nb,20060101
URN:NBN:no-nb_digibok_2008040904002,100481123.0,Tidsrummet 1814-1884 . 1,"Sars , Johan Ernst",oai:nb.bibsys.no:999001123954702202,a7edc60d6adbacfed55424d1bc53163e,,Kristiania,19130101.0,1913.0,Aschehoug,nob,,948.1,,Uklassifisert,digibok,nb,20060101
URN:NBN:no-nb_digibok_2008040904060,100481134.0,Tidsrummet 1885-1905,"Sars , Johan Ernst",oai:nb.bibsys.no:999205893754702202,82e6358c0bf1e8d6aa52af12e39adffa,,Kristiania,19090101.0,1909.0,Aschehoug,nob,,948.1,,Uklassifisert,digibok,nb,20060101
URN:NBN:no-nb_digibok_2008070800123,100485552.0,Uten å finne den : roman,"Brenning , Alexander",oai:nb.bibsys.no:999617525994702202,c3147d88ab950d7eee4df47cb0b2016c,8205243514,Oslo,19960101.0,1996.0,Gyldendal,nob,skjønnlitteratur/voksen,839.823,fiction,Skjønnlitteratur,digibok,nb,20060101
URN:NBN:no-nb_digibok_2008070900002,100486976.0,Historien om Norge . 1 : Det ligger et land,"Alnæs , Karsten",oai:nb.bibsys.no:999616628404702202,ca497b4ae734cccbd15b80ed61706742,8205225680 / 8257411426,,19960101.0,1996.0,Gyldendal,nob,Oldtiden / Vikingtiden / Historie / Middelalderen / Norway / History / norge / forhistorie / middelalder / 800-1536 / historie / vikingtiden / middelalderen / vikingtid / 800 / 1050-1319 / jernalderen / steinalderen / vikingetiden,948.1 / 948.1 / 948.1,,Faglitteratur,digibok,nb,20060101
URN:NBN:no-nb_digibok_2011042720001,100487742.0,"Maggi West , eller Solgt til hvid Slavinde : en ung norsk Piges Oplevelser","Muus , Rudolf",oai:nb.bibsys.no:990424361174702202,5a964e68264170be2fd8e3a1019ee40c,,Kristiania,19140101.0,1914.0,B.A. Andersen,nob,,,,Uklassifisert,digibok,nb,20060101
URN:NBN:no-nb_digibok_2011051008001,100487969.0,Eneboeren,"Carling , Finn",oai:nb.bibsys.no:990416805704702202,0d907afbc4eb16d1a69642c7dbf96f05,8205329907,[Oslo],20040101.0,2004.0,Gyldendal,nob,norske / romaner / skjønnlitteratur / 2000-tallet / ondskap / likegyldighet,839.823,novel,Skjønnlitteratur,digibok,nb,20060101
URN:NBN:no-nb_digibok_2013101408285,100490161.0,To brødre : roman,"Kielland , Jens Zetlitz",oai:nb.bibsys.no:999317909564702202,091f549f2d304990d5abd654b888b509,,København,19060101.0,1906.0,Gyldendal,nob,,,,Uklassifisert,digibok,nb,20060101
URN:NBN:no-nb_digibok_2013101508078,100490236.0,Week-end i evigheten,"Larsen , Gunnar",oai:nb.bibsys.no:997530066184702202,3bcc29f6a5485f029ba66982ee46abb4,,Oslo,19690101.0,1969.0,Gyldendal,nob,,,,Uklassifisert,digibok,nb,20060101
URN:NBN:no-nb_digibok_2013102407011,100490476.0,Det stumme rommet,"Wassmo , Herbjørg",oai:nb.bibsys.no:998321944334702202,0cc623b50e2fa67d68546168ae975733,8205147779 / 8257402400,Oslo,19830101.0,1983.0,Gyldendal,nob,"Child Abuse, Sexual / skjønnlitteratur / roman / barndom / seksuelt / misbruk / incest / barnemishandling / nordnorsk / litteratur",839.823 / 839.93,fiction,Skjønnlitteratur,digibok,nb,20060101
URN:NBN:no-nb_digibok_2014102806036,100491612.0,Guvernante-vers,"Hopp , Zinken",oai:nb.bibsys.no:999218751774702202,b34cc6e23ca18ecd24887463b4d64b9e,,Oslo,19300101.0,1930.0,Aschehoug,nob,,,fiction,Skjønnlitteratur,digibok,nb,20060101
URN:NBN:no-nb_digibok_2015012808002,100491813.0,"Amerikanske breve : til "" Aftenposten ""","Kræmmer , Elias",oai:nb.bibsys.no:991500052614702202,edc89d857f5dd54538847bb282c91924,,[Oslo],19090101.0,1909.0,Schibsted,nob,,,,Uklassifisert,digibok,nb,20060101
URN:NBN:no-nb_digibok_2007072510014,100493420.0,En pilgrimsgang,"Bojer , Johan",oai:nb.bibsys.no:990504265914702202,009665a18176f5133489f86fee0d0e03,,Kristiania,19180101.0,1918.0,Gyldendal,nob,,,,Uklassifisert,digibok,nb,20060101
URN:NBN:no-nb_digibok_2007092702002,100493513.0,Frels oss fra det gode,"Hambro , Carl",oai:nb.bibsys.no:999217122864702202,d7cf3fa0a2f6d920e1b2ca60ce37f364,,Oslo,19630101.0,1963.0,Aschehoug,nob,skjønnlitteratur/voksen,839.93,fiction,Skjønnlitteratur,digibok,nb,20060101
URN:NBN:no-nb_digibok_2007042600002,100493981.0,Syv-aars-krigen for 17. mai 1807-1814,"Angell , H. / Bloch , A.",oai:nb.bibsys.no:999106248104702202,ac863b050706844e040046c0c65ae6ff,,,19140101.0,1914.0,Aschehoug,nob,Krig / noreg / historie / 1807-1814 / lærdal / norge / 1720-1814 / sogn / fjordane,,,Uklassifisert,digibok,nb,20060101
URN:NBN:no-nb_digibok_2009061000038,100494025.0,Knuseverk,"Surén , Odd W.",oai:nb.bibsys.no:990302463184702202,da03431aedaf275e0a45c04b9b7c5387,8203186319,Oslo,20030101.0,2003.0,Aschehoug,nob,norsk / skjønnlitteratur / mestring / mestringspsykologi / prosa / 2000-tallet,839.823,fiction,Skjønnlitteratur,digibok,nb,20060101
URN:NBN:no-nb_digibok_2006082300028,100494217.0,Læregutt : erindringer,"Bojer , Johan",oai:nb.bibsys.no:998902114424702202,a9a6d36d71aaa1521456b43ca610d5d6,,Oslo,19420101.0,1942.0,Gyldendal,nob,biografi/genealogi,,,Uklassifisert,digibok,nb,20060101
URN:NBN:no-nb_digibok_2013091124010,100494698.0,En ung mands kjærlighet : skuespill i tre akter,"Grieg , Nordahl",oai:nb.bibsys.no:999501459984702202,f74fec45b893a418e5b6f5d8fd65ba98,,Oslo,19270101.0,1927.0,Gyldendal,nob,,,drama,Skjønnlitteratur,digibok,nb,20060101
URN:NBN:no-nb_digibok_2013091124011,100494699.0,Men imorgen - : skuespill i 3 akter,"Grieg , Nordahl",oai:nb.bibsys.no:999505060284702202,2a8aa36af3fbf6215fd807c2a135e2be,,Oslo,19360101.0,1936.0,Gyldendal,nob,,,,Uklassifisert,digibok,nb,20060101
URN:NBN:no-nb_digibok_2013092308008,100494724.0,Samlede viser og vers . 1 : Fra Adventvise til Hårrdagsvise,"Prøysen , Alf",oai:nb.bibsys.no:998020069304702202,d9342970b7796ff5a1d44c854735c223,8210007696 / 8210011677,Oslo,19750101.0,1975.0,Tiden,mul / nob / nno,viser / sanger / vers / barnesanger / sangbøker,782.42 / 784.8,,Faglitteratur,digibok,nb,20060101
URN:NBN:no-nb_digibok_2013092308056,100494770.0,Teskjekjerringa på camping,"Prøysen , Alf / Rud , Borghild",oai:nb.bibsys.no:999001457064702202,2f10d2d73b1979b5ecb8b7ee3f885c5d,8210001981,Oslo,19670101.0,1967.0,Tiden,nob,barnebøker / biler,839.93,novel,Skjønnlitteratur,digibok,nb,20060101
